sourceCode,sourceName,sourceValueCode,sourceValueName,sourceUnitName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,statusSetBy,statusSetOn,conceptId,mappingType,comment,createdBy,createdOn
40011,Gonadoblastoma,9073,,,1,,0.7972036004066467,UNCHECKED,,0,37396695,EVENT,,,1603876495812
40011,Pineoblastoma,9362,,,1,,1.0,APPROVED,,0,35614931,EVENT,,,1603876495815
40011,Gangliocytoma,9492,,,0,,0.6913048028945923,UNCHECKED,,0,4098957,EVENT,,,1603876495819
40011,Bowen disease,8081,,,921,,0.8569088578224182,APPROVED,sofia,1603876562556,4224505,EVENT,,,1603876495822
40011,Enterochromaffin-like cell tumor,8242,,,0,,0.6356666088104248,UNCHECKED,,0,4118993,EVENT,,,1603876495825
40011,Leukemia/lymphoma with t(1;19)(q23;p13.3); E2A PBX1 (TCF3 PBX1),9818,,,0,,0.2906379699707031,UNCHECKED,,0,4003188,EVENT,,,1603876495827
40011,Splenic marginal zone B-cell lymphoma,9689,,,5,,1.0,APPROVED,,0,35622279,EVENT,,,1603876495831
40011,Infiltrating ductular carcinoma,8521,,,24,,0.7616507411003113,UNCHECKED,,0,37311236,EVENT,,,1603876495833
40011,"Lymphoid leukemia, NOS",9820,,,20,,0.8464552164077759,UNCHECKED,,0,132853,EVENT,,,1603876495836
40011,"Teratoma malignant, NOS",9080,,,174,,0.6708107590675354,APPROVED,sofia,1603877138374,40391775,EVENT,,sofia,1603877135004
40011,Lymphoepithelial carcinoma,8082,,,4,,1.0,APPROVED,,0,35622758,EVENT,,,1603876495840
40011,"Follicular lymphoma, NOS",9690,,,365,,0.806756317615509,APPROVED,sofia,1603876777622,4205271,EVENT,,sofia,1603876763071
40011,Goblet cell carcinoid (Mucocarcinoid Tumor),8243,,,29,,0.5613151788711548,UNCHECKED,,0,40481907,EVENT,,,1603876495845
40011,Teratocarcinoma,9081,,,17,,0.8139435648918152,UNCHECKED,,0,4001171,EVENT,,,1603876495847
40011,Melanotic neuroectodermal tumor,9363,,,1,,0.8689955472946167,UNCHECKED,,0,4266790,EVENT,,,1603876495849
40011,Infiltrating duct and lobular carcinoma,8522,,,619,,0.7543560266494751,APPROVED,sofia,1603876598701,4149346,EVENT,,,1603876495853
40011,Dysplastic gangliocytoma of cerebellum (Lhermitte-Duclos),9493,,,0,,0.5948448777198792,UNCHECKED,,0,4194773,EVENT,,,1603876495855
40011,Chronic lymphocytic leukemia/small lymphocytic lymphoma,9823,,,658,,0.6725481152534485,APPROVED,sofia,1603876594346,4180093,EVENT,,,1603876495858
40011,"Follicular lymphoma, grade 2",9691,,,97,,0.9825632572174072,UNCHECKED,,0,4002357,EVENT,,,1603876495859
40011,Basaloid squamous cell carcinoma,8083,,,15,,0.9124510288238525,UNCHECKED,,0,45772932,EVENT,,,1603876495862
40011,Composite carcinoid,8244,,,5,,0.5424883365631104,UNCHECKED,,0,4035136,EVENT,,,1603876495865
40011,"Neuroblastoma, NOS",9500,,,0,,0.7382431030273438,UNCHECKED,,0,4333766,EVENT,,,1603876495867
40011,Burkitt cell leukemia,9826,,,0,,0.732009768486023,UNCHECKED,,0,4173963,EVENT,,,1603876495869
40011,"Malignant teratoma, undifferentiated",9082,,,36,,0.6221404671669006,UNCHECKED,,0,40391775,EVENT,,,1603876495870
40011,Adenocarcinoid tumor,8245,,,5,,0.8614363074302673,UNCHECKED,,0,40481907,EVENT,,,1603876495870
40011,"Follicular lymphoma, grade 1",9695,,,50,,1.0,APPROVED,,0,4002357,EVENT,,,1603876495870
40011,Peripheral neuroectodermal tumor,9364,,,1,,1.0,APPROVED,,0,4100557,EVENT,,,1603876495872
40011,"Squamous cell carcinoma, clear cell type",8084,,,0,,0.7748284935951233,UNCHECKED,,0,4300118,EVENT,,,1603876495873
40011,"Medulloepithelioma, NOS",9501,,,0,,0.8312313556671143,UNCHECKED,,0,37396186,EVENT,,,1603876495874
